umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
35.0,Laki-laki,PNS,Palangkaraya,13764103.031489093,0,0.0,60.32971840466492,157.3661989071152,Merpati,0,S2,0.2514171473034495
39.0,Laki-laki,PNS,Kendari,4115306.463214208,0,1.0,57.46352099644154,160.54458086620184,Deadbuoy,0,S1,0.6028211487801256
33.0,Laki-laki,PNS,Medan,5491588.380132881,0,0.0,52.40940667003624,146.75448935766875,Merpati,0,S1,0.3001150143264537
51.0,Perempuan,PNS,Jambi,16922153.904436246,0,0.0,71.58748453543865,164.56550054951566,Moonsilk,1,S1,0.5587105374998692
40.0,Perempuan,Pegawai swasta,Surabaya,22778076.68651154,0,0.0,47.173405103111726,158.22389862215556,Pantone,0,S2,0.12260945339407495
47.0,Laki-laki,Pegawai swasta,Medan,10394758.581298128,0,0.0,53.61475702135354,153.22359566381857,Merpati,1,S1,0.5192227077691582
41.0,Perempuan,PNS,Yogyakarta,6190653.729972968,0,0.0,62.6757747950922,161.23999499299347,Moonsilk,1,S1,0.5756162163613137
41.0,Laki-laki,PNS,Makassar,6006880.057451761,0,1.0,62.76171760349278,158.3566768632277,Moonsilk,0,S1,0.7542264139156246
58.0,Laki-laki,Freelance,Semarang,7103022.4974008985,0,0.0,65.07117315477105,155.66022622095508,Merpati,1,SD,0.4591002539016529
47.0,Laki-laki,Freelance,Palu,6005561.5492207175,0,0.0,53.77611865644893,158.5319562120248,Pantone,0,S1,0.2583731866161039
44.0,Laki-laki,Freelance,Ambon,4119147.9074412514,0,0.0,56.784337122034295,155.4552021991537,Merpati,0,SMA,0.14687429956458795
29.0,Laki-laki,PNS,Tanjung Pinang,8410890.805324912,0,0.0,64.36799097057511,161.6619579951028,Pantone,0,S1,0.3649563743019667
24.0,Laki-laki,PNS,Semarang,12072873.588915534,0,0.0,52.687160580156835,149.04518255113828,Shoulder & Head,1,SMA,0.4616573184885771
30.0,Laki-laki,PNS,Jakarta,20306811.817270447,0,0.0,47.09981409921235,153.51708510267946,Merpati,0,S1,0.27288914066715914
43.0,Laki-laki,Freelance,Palembang,7882823.239339673,0,0.0,51.25086974193373,153.45523485371024,Moonsilk,1,S1,0.3177190968424365
37.0,Laki-laki,Pengangguran,Serang,11393551.722752267,0,0.0,67.71995480015339,163.1717899801111,Deadbuoy,1,S2,0.6700195048594619
19.0,Perempuan,PNS,Jakarta,9301548.534024166,0,0.0,62.267615306524526,158.9711583913471,Merpati,0,S1,0.2652968508607157
44.0,Perempuan,Freelance,Palembang,6581146.030091712,0,0.0,45.449013817419605,145.85460630588491,Merpati,0,S1,0.11595434314244273
32.0,Laki-laki,Pegawai swasta,Palangkaraya,3703442.811314057,0,0.0,49.98239980442994,154.73840277598663,Shoulder & Head,0,S1,0.1707739292187788
42.0,Laki-laki,Pegawai swasta,Pekanbaru,21829917.07629617,0,0.0,62.69279212079259,165.1308182371641,Shoulder & Head,0,SMP,0.2880588821032909
34.0,Laki-laki,Pegawai swasta,Bengkulu,12383038.72418297,0,0.0,61.273324503744924,157.3661138015159,Moonsilk,1,SMP,0.33335005120544603
41.0,Perempuan,Pegawai swasta,Samarinda,8433423.48428626,0,0.0,64.24847997033882,157.16322722725099,Deadbuoy,0,SMA,0.26823091632684265
43.0,Laki-laki,PNS,Samarinda,7286568.523688828,0,0.0,53.795729089605395,160.53536558182032,Shoulder & Head,0,S1,0.4145813514051386
37.0,Laki-laki,Pegawai swasta,Pekanbaru,7382852.854516535,0,1.0,45.35562027887978,154.15340739504273,Shoulder & Head,1,S1,0.4953089912373195
40.0,Laki-laki,Freelance,Semarang,6400459.481850665,0,0.0,55.88296241250551,164.85174235954486,Merpati,1,SMA,0.2354925452391332
40.0,Laki-laki,Pegawai swasta,Pangkalpinang,9650826.827571616,0,0.0,55.57865974412596,152.4218468106701,Pantone,1,SMA,0.3561756404146967
42.0,Laki-laki,Freelance,Banda Lampung,13437427.482160496,0,1.0,55.57052623726346,155.51557668131358,Deadbuoy,0,S1,0.5517877498267335
44.0,Laki-laki,PNS,Kupang,15275936.235907413,0,0.0,58.76127224197327,155.2012304389685,Deadbuoy,0,S1,0.4709785743012404
50.0,Laki-laki,Pegawai swasta,Medan,10190381.291795656,0,1.0,45.720311885029524,152.06429849095142,Shoulder & Head,0,S1,0.5875988711699617
43.0,Laki-laki,PNS,Jambi,8655109.032928351,0,0.0,58.547984182391794,158.70412829188783,Merpati,1,SMP,0.4752868545266027
50.0,Laki-laki,Freelance,Kupang,10529263.69895095,0,0.0,80.01373076028761,162.967364253114,Merpati,0,S1,0.2647251307575635
40.0,Perempuan,Pegawai swasta,Gorontalo,8994521.18245705,0,0.0,51.39963160029596,157.5007130419829,Pantone,0,S2,0.10586223748544778
36.0,Laki-laki,PNS,Palembang,10434339.24596316,0,0.0,58.74335142418986,158.41756301906594,Pantone,0,S1,0.3571852723881547
63.0,Laki-laki,Pegawai swasta,Palangkaraya,11075752.931604763,1,0.0,55.166269195327885,144.8316780372432,Pantone,1,S1,0.6716317977862699
31.0,Laki-laki,Freelance,Serang,8322735.126430702,0,0.0,56.28620139246996,155.80481302086898,Pantone,1,S1,0.216231597124332
33.0,Laki-laki,Pegawai swasta,Surabaya,9055975.59481437,0,1.0,81.74583632764734,171.54687257359728,Pantone,1,S1,0.5581059847938559
35.0,Laki-laki,PNS,Sofifi,7479155.34496413,0,0.0,51.6052564532295,149.16606909912917,Moonsilk,1,S1,0.2860055676229183
32.0,Laki-laki,Pegawai swasta,Samarinda,6241203.414150394,0,1.0,42.27957471866564,146.53889314823917,Merpati,0,S1,0.5361490205564532
57.0,Perempuan,Pegawai swasta,Jambi,16087219.400909292,0,0.0,62.02893820371459,154.4228567683467,Deadbuoy,1,S1,0.5107804469152638
49.0,Perempuan,Pegawai swasta,Sofifi,4790859.023613672,0,1.0,48.37246584081942,160.52058857148384,Merpati,0,S1,0.4617970262995034
47.0,Laki-laki,PNS,Palu,8601045.400741212,0,0.0,49.825370054485205,157.21562056344996,Moonsilk,0,SD,0.3855582493757425
40.0,Laki-laki,PNS,Surabaya,8426402.074987184,0,0.0,63.71059729131727,163.72910043306464,Deadbuoy,1,S1,0.4334191122346103
43.0,Perempuan,PNS,Pontianak,9586418.615055157,0,0.0,50.08530983167555,160.21874084451568,Shoulder & Head,0,S1,0.4052073297939611
44.0,Perempuan,PNS,Pangkalpinang,10154629.753636556,0,1.0,45.156719971681916,157.59845177353034,Deadbuoy,0,S1,0.6158291975459539
46.0,Laki-laki,Freelance,Surabaya,5487559.304732899,0,0.0,70.02371856199565,168.49565411869997,Pantone,1,SD,0.3164381223050414
23.0,Laki-laki,PNS,Banda Aceh,5474012.474994927,0,0.0,49.36810006184386,151.6097163853661,Pantone,0,S1,0.27122862830288585
34.0,Perempuan,Pegawai swasta,Serang,16459846.82713795,0,0.0,73.974206344025,166.7323744707626,Pantone,0,SMA,0.1884358828151791
49.0,Laki-laki,Pegawai swasta,Tanjungselor,8484698.373779088,0,0.0,54.307486203493674,147.78364192261787,Merpati,1,SMA,0.5225256517381855
58.0,Perempuan,Freelance,Jakarta,14314433.461739052,0,0.0,57.567644806903566,158.42978716729863,Pantone,0,S1,0.3212792809719693
59.0,Laki-laki,Freelance,Samarinda,9547041.745505806,1,0.0,54.50237173662932,165.85847059525983,Deadbuoy,1,S1,0.4926217669098488
46.0,Perempuan,PNS,Serang,4605204.813100729,0,0.0,49.89603629818926,149.695794965038,Merpati,1,S2,0.4410238595315093
29.0,Laki-laki,PNS,Tanjung Pinang,4931158.952261608,0,0.0,53.91554405209829,165.56769849135281,Shoulder & Head,1,SMA,0.3992582795322048
43.0,Laki-laki,Pegawai swasta,Ambon,5321783.411630535,0,0.0,48.98327061309378,149.32247667081532,Deadbuoy,0,SMA,0.2460132327823303
40.0,Laki-laki,Pegawai swasta,Palangkaraya,18926327.93471959,0,0.0,56.371081667499844,156.50748006627038,Deadbuoy,1,SMP,0.35524739965484997
62.0,Laki-laki,PNS,Palangkaraya,6909645.8044568775,1,0.0,55.054358460879385,151.74672414331067,Moonsilk,1,SMA,0.7348116167811722
33.0,Laki-laki,PNS,Palu,6415874.068587283,0,0.0,58.17703520169696,159.74036398373389,Deadbuoy,0,S2,0.2837462660698934
40.0,Laki-laki,PNS,Makassar,6092093.87348221,0,0.0,46.78463213022082,144.43286153266553,Deadbuoy,0,S1,0.3898142042634813
39.0,Laki-laki,PNS,Pontianak,8479881.536804529,0,1.0,74.23994839465935,167.33378103050262,Moonsilk,1,SMA,0.7274591904766213
59.0,Laki-laki,Pegawai swasta,Mamuju,20777615.4082788,1,0.0,58.38706951636622,151.62070347933698,Deadbuoy,0,S1,0.5216662097960882
31.0,Laki-laki,PNS,Padang,4444349.34837011,0,0.0,43.5271778715365,152.67915693472716,Merpati,0,S1,0.2968967085742662
40.0,Perempuan,Pegawai swasta,Surabaya,16441024.143166862,0,0.0,66.82105850778652,166.15995602179532,Shoulder & Head,0,S1,0.07546670312431981
34.0,Laki-laki,Freelance,Medan,5210292.063773371,0,0.0,59.14147127700139,163.40276425073182,Moonsilk,0,S1,0.13376340648285578
28.0,Laki-laki,Pegawai swasta,Pangkalpinang,7581822.648275592,0,0.0,56.59766863906748,155.55936940966413,Deadbuoy,1,SMP,0.33453275598019244
27.0,Laki-laki,PNS,Mamuju,8132269.5318053225,0,1.0,45.94369806659479,156.90747156040467,Deadbuoy,0,S1,0.6375277072555967
31.0,Laki-laki,Freelance,Tanjungselor,11304005.454690313,0,0.0,46.842481869881524,155.24177025237464,Shoulder & Head,1,SMA,0.2414466697474944
48.0,Laki-laki,Pegawai swasta,Pangkalpinang,8197931.279312032,0,0.0,48.06506881138915,159.47164711586382,Merpati,1,S1,0.4416522454525845
36.0,Laki-laki,Freelance,Yogyakarta,8943905.305000372,0,0.0,63.04977103108225,161.31611929635963,Moonsilk,1,SMA,0.2112451871327391
22.0,Perempuan,PNS,Samarinda,9502773.310921527,0,1.0,51.24510693306264,156.15836180885947,Merpati,1,SMP,0.6435660299851091
48.0,Laki-laki,PNS,Kupang,13183695.576368062,0,0.0,53.00427209857204,158.67748404862724,Merpati,1,SMA,0.4433268781287628
38.0,Laki-laki,PNS,Manado,12434960.76795408,0,0.0,56.40463996617358,154.16004354885118,Deadbuoy,0,S2,0.3032316699332299
27.0,Perempuan,PNS,Manado,4993367.983123731,0,1.0,51.31650443850249,161.98695023866796,Shoulder & Head,0,S1,0.5684339916893283
39.0,Laki-laki,PNS,Banjarmasin,4215052.160720186,0,0.0,63.217172693108864,161.52759186371492,Deadbuoy,1,S1,0.3876885210056888
35.0,Laki-laki,PNS,Padang,12831680.08719712,0,1.0,57.274337023409736,159.5267830629013,Pantone,1,SMA,0.7297581261651843
8.0,Perempuan,Pegawai swasta,Surabaya,3747238.265632112,0,0.0,46.82061085411273,152.61790473831056,Shoulder & Head,1,S1,0.18806553576406232
53.0,Perempuan,Pegawai swasta,Samarinda,9439803.187587103,0,0.0,55.322183438395655,156.37245419646118,Moonsilk,0,S1,0.248117247323574
40.0,Laki-laki,PNS,Medan,6434986.78600348,0,0.0,66.83891782425013,162.28887217220472,Merpati,0,S1,0.3023072743789784
25.0,Laki-laki,PNS,Mataram,11630824.475309493,0,0.0,43.93210182123832,150.4652295952615,Deadbuoy,1,SMA,0.424998557326845
33.0,Laki-laki,Pegawai swasta,Manado,9341441.001241218,0,0.0,49.70880303003754,150.06446412560587,Merpati,1,S1,0.2624108609144967
39.0,Laki-laki,PNS,Palembang,5695321.248334927,0,1.0,52.392414720959074,155.5966494103129,Deadbuoy,1,SMA,0.6332438303795069
39.0,Laki-laki,Pegawai swasta,Surabaya,10026012.486314958,0,0.0,55.37508513544885,152.74873543614598,Shoulder & Head,0,S1,0.1400477732838462
25.0,Perempuan,Pegawai swasta,Ambon,10807957.928927206,0,0.0,50.96611656609732,162.1334566481577,Moonsilk,0,S1,0.08546952210281114
39.0,Perempuan,Pegawai swasta,Pangkalpinang,6175344.961111941,0,0.0,56.16221469894429,158.8004603775672,Moonsilk,1,S1,0.2907543061808594
54.0,Laki-laki,PNS,Medan,9383536.368580699,0,0.0,47.37873497826874,155.14376624480798,Merpati,0,S1,0.5930962078444261
34.0,Laki-laki,Freelance,Banda Aceh,3729294.2550942437,0,0.0,55.72578576516404,162.52955956747982,Shoulder & Head,1,S1,0.20237161798933967
36.0,Laki-laki,PNS,Kendari,5591163.7027322715,0,0.0,48.24258868090996,149.21995946347323,Deadbuoy,0,S1,0.3130383745326914
43.0,Perempuan,Pegawai swasta,Palembang,10763450.320381554,0,0.0,51.201676496435965,155.84002763924045,Deadbuoy,0,S1,0.13119826577728566
42.0,Perempuan,Pegawai swasta,Surabaya,13588448.794633027,0,0.0,50.65498992108098,152.74409881102042,Shoulder & Head,1,S2,0.2707273216131614
32.0,Laki-laki,Pegawai swasta,Ambon,10595448.423873328,0,0.0,48.16137146509654,142.58569188982804,Deadbuoy,1,SMA,0.3421202374719793
46.0,Perempuan,Pegawai swasta,Samarinda,4668910.823234125,0,0.0,77.2699461028954,169.24990785121045,Deadbuoy,1,S1,0.3696079655720781
38.0,Laki-laki,Pegawai swasta,Jakarta,14678995.763016066,0,1.0,93.7645925094084,175.34390713538127,Moonsilk,0,S1,0.5236597741578658
49.0,Laki-laki,Pegawai swasta,Banda Aceh,5232628.093517229,0,1.0,49.307982063909996,150.91813125245713,Deadbuoy,0,S1,0.6017627938095225
40.0,Laki-laki,Pegawai swasta,Palembang,7059551.56648427,0,0.0,54.68771571474357,149.6156048835872,Moonsilk,1,SMA,0.2002321200087677
56.0,Laki-laki,Pegawai swasta,Padang,5590631.130249286,0,1.0,51.13676030147188,147.61042464840006,Shoulder & Head,1,SMP,0.7428350847843341
56.0,Laki-laki,Pegawai swasta,Banda Lampung,7466104.938604497,0,0.0,53.81456822747853,155.342047595966,Deadbuoy,0,S1,0.3910018074734443
28.0,Perempuan,PNS,Jakarta,18861052.14318725,0,0.0,95.35365789478594,183.603619130668,Moonsilk,1,S1,0.3694654056226372
24.0,Perempuan,Pegawai swasta,Pontianak,10207065.519216847,0,0.0,47.41823620030469,160.5582150048935,Pantone,1,S1,0.19479796943887773
24.0,Perempuan,Pegawai swasta,Gorontalo,7708854.391124619,0,0.0,49.941179975566385,152.06770651447133,Deadbuoy,1,S1,0.17535670207328385
39.0,Laki-laki,PNS,Denpasar,32693585.38402969,0,0.0,45.10151739152337,151.79572745977796,Pantone,0,S1,0.4542141640001547
44.0,Laki-laki,Pegawai swasta,Bandung,6715187.199018363,0,0.0,68.21352920984424,158.6276078153285,Shoulder & Head,1,S1,0.3951648364736469
34.0,Laki-laki,Pengangguran,Jambi,7350197.636305615,0,0.0,48.37948685505396,143.97182354994646,Shoulder & Head,0,SMA,0.5719625531989491
51.0,Laki-laki,Pegawai swasta,Palu,14241648.728818698,0,0.0,60.493910525521706,156.418493190079,Deadbuoy,1,S1,0.5144448551245141
35.0,Perempuan,PNS,Pekanbaru,9241748.094997425,0,0.0,48.79075576270843,155.39907230175203,Moonsilk,1,S1,0.3846764863075178
29.0,Laki-laki,PNS,Pontianak,13167366.599641055,0,1.0,55.42053763478686,150.68813748432325,Deadbuoy,1,SMA,0.629303667661917
36.0,Laki-laki,Pegawai swasta,Tanjungselor,10235590.32694756,0,1.0,47.85186054485568,149.58115373604446,Moonsilk,0,SMP,0.5006780327633987
30.0,Perempuan,PNS,Banda Aceh,13950617.520750847,0,0.0,68.33723499904727,155.02266287559058,Moonsilk,1,S1,0.4161047169814777
34.0,Laki-laki,PNS,Tanjung Pinang,10854261.56997799,0,1.0,48.573530441652096,151.85926345932626,Shoulder & Head,1,S2,0.6639168359665574
28.0,Perempuan,Pegawai swasta,Pangkalpinang,3613641.197625582,0,0.0,50.27700473380214,151.9474110810091,Merpati,1,SMA,0.17382646213895814
40.0,Laki-laki,Pegawai swasta,Tanjungselor,7146134.989353307,0,0.0,52.58921926517769,157.3426194944097,Shoulder & Head,1,S1,0.3268229720961105
37.0,Laki-laki,PNS,Ambon,5671287.462394476,0,0.0,62.84274026346331,162.15152218975254,Pantone,1,S1,0.38643937699455305
47.0,Perempuan,PNS,Yogyakarta,15518904.64405055,0,0.0,44.13706904118181,150.922224638781,Moonsilk,1,S2,0.4842505390433427
64.0,Perempuan,PNS,Manado,8789898.308680981,1,0.0,54.5568831964656,149.28286548396466,Merpati,0,S1,0.5155487144637813
23.0,Laki-laki,Pegawai swasta,Semarang,14497609.125900632,0,1.0,54.75937266738061,160.97915137619069,Pantone,0,S1,0.5596161344670975
43.0,Perempuan,Pegawai swasta,Ambon,14215058.969709774,0,0.0,48.65600627855838,149.42447431452925,Moonsilk,0,S1,0.20178271089493693
41.0,Laki-laki,Freelance,Kendari,15325250.035715265,0,0.0,59.587324697172015,158.69060101326446,Merpati,0,S1,0.2779420054352224
40.0,Laki-laki,Pengangguran,Jakarta,7849277.22245181,0,0.0,49.51907418521638,157.21090809794188,Moonsilk,0,S1,0.5963825254404
36.0,Perempuan,PNS,Pontianak,5151020.668523775,0,0.0,67.45039317724391,159.70829618785194,Moonsilk,1,SMP,0.22842948755080075
29.0,Perempuan,PNS,Palu,18681353.27354474,0,0.0,52.48309568704365,153.87291489354726,Merpati,1,SMP,0.40706955081203466
31.0,Laki-laki,Pengangguran,Palu,10276246.05437545,0,1.0,52.42618714559191,143.14242001735963,Moonsilk,1,SMA,1.0
37.0,Perempuan,Pegawai swasta,Banjarmasin,6535817.883592216,0,0.0,43.76800537272583,152.8947137579201,Deadbuoy,1,S1,0.189638144767564
34.0,Laki-laki,Pegawai swasta,Palu,11475223.043359526,0,0.0,51.14924173119385,160.18261260743944,Merpati,0,SD,0.16510033475718322
30.0,Perempuan,Freelance,Samarinda,10731220.783779642,0,0.0,57.39023140575132,155.74456285992215,Deadbuoy,1,SMA,0.07424528888817929
29.0,Laki-laki,PNS,Banjarmasin,7230464.287430678,0,0.0,56.69647540384828,162.16086918088732,Shoulder & Head,0,SMA,0.23311272751966325
55.0,Laki-laki,PNS,Pekanbaru,8335895.753855304,0,0.0,49.07493465786038,146.23605014222358,Deadbuoy,0,S1,0.4946476453801069
20.0,Perempuan,Freelance,Pangkalpinang,7298494.563442395,0,0.0,61.3197391417784,163.82259223706012,Deadbuoy,0,S1,0.007391160459790336
59.0,Laki-laki,Pegawai swasta,Kupang,7417797.4914620835,1,0.0,50.25025643954749,152.35669569758872,Deadbuoy,0,SMA,0.5302540779980175
44.0,Laki-laki,Pegawai swasta,Semarang,10807426.50093112,0,0.0,67.32888716369743,170.6177661343919,Deadbuoy,1,S1,0.3316677439244777
31.0,Laki-laki,Freelance,Yogyakarta,5970257.237505299,0,1.0,51.08156411556135,156.10772337258345,Merpati,0,SMA,0.3292125246527465
55.0,Laki-laki,Pengangguran,Palembang,10737496.378915086,0,0.0,49.071116147661684,153.5664217500705,Deadbuoy,1,SD,0.8680733749817294
30.0,Laki-laki,PNS,Denpasar,7744202.909349285,0,0.0,58.93111096667474,154.62019354353106,Deadbuoy,1,SMA,0.4242926028060371
34.0,Laki-laki,PNS,Jayapura,10194232.701716207,0,0.0,56.33510256518133,157.59823006039738,Pantone,0,SMA,0.35649811146108074
47.0,Perempuan,Pegawai swasta,Palu,11404622.93212211,0,0.0,49.29129748466056,169.89067886596501,Moonsilk,0,S1,0.1919289409539276
34.0,Laki-laki,Pegawai swasta,Manado,11746705.334995335,0,0.0,47.37228532190707,155.33546206249167,Moonsilk,1,SMA,0.2712481521730613
44.0,Laki-laki,Pengangguran,Padang,12665419.61345378,0,0.0,47.50839918271034,153.14106514164231,Moonsilk,1,SMA,0.9051429478284084
35.0,Laki-laki,PNS,Pekanbaru,4853547.123440151,0,0.0,50.52849142420303,146.2861727246231,Shoulder & Head,1,S1,0.3978319762322485
43.0,Perempuan,Freelance,Ambon,4045013.3483826886,0,0.0,90.85957903196038,174.00969312014638,Deadbuoy,0,S1,0.14786197946024768
40.0,Perempuan,Pegawai swasta,Jayapura,15046320.63687262,0,1.0,52.928676897264786,152.45060106982407,Pantone,1,SMP,0.4929088578027396
43.0,Laki-laki,Pegawai swasta,Palembang,9324266.844721453,0,0.0,63.75714540418005,168.70208099301132,Pantone,1,SMA,0.4576603150201756
28.0,Laki-laki,Pegawai swasta,Banjarmasin,8999467.533522692,0,0.0,42.57365233249345,157.63087025895382,Deadbuoy,0,S2,0.21388284056787
44.0,Laki-laki,Pegawai swasta,Sofifi,7309251.329560144,0,1.0,62.07569981928805,165.40292491238648,Merpati,1,S2,0.7327727578199883
61.0,Laki-laki,Pegawai swasta,Samarinda,12752711.263612155,1,0.0,56.49932589349483,157.94718094685024,Merpati,0,SMA,0.44767489751689793
39.0,Laki-laki,PNS,Sofifi,7841248.85618375,0,0.0,55.660115707193185,155.61206134552043,Shoulder & Head,0,S1,0.36903177918908825
29.0,Laki-laki,PNS,Mataram,14604721.142275635,0,0.0,52.95130160888972,155.70946624319632,Shoulder & Head,1,SMA,0.4464456016973916
47.0,Laki-laki,PNS,Padang,10982974.257237216,0,0.0,56.793210127150175,158.82693023534415,Pantone,0,SMP,0.4379905961163965
52.0,Perempuan,PNS,Surabaya,6305871.388256779,0,0.0,74.74398923098889,162.92182287339978,Shoulder & Head,0,SMA,0.44631811509821534
40.0,Laki-laki,Freelance,Tanjung Pinang,4017500.4701687167,0,0.0,46.67268079952065,153.4745436949976,Merpati,0,S1,0.1514555576927986
47.0,Laki-laki,Freelance,Pangkalpinang,15073704.563764047,0,0.0,77.44912286271935,166.26474283400287,Pantone,0,SMA,0.17243019352675204
56.0,Perempuan,Pengangguran,Semarang,9060969.010158977,0,0.0,63.864503467971666,170.13884193098838,Moonsilk,0,S1,0.7549334448693189
32.0,Laki-laki,Pegawai swasta,Mataram,6884628.158684832,0,1.0,49.34350293339424,155.11235334650644,Moonsilk,1,S1,0.6957424152936066
35.0,Perempuan,PNS,Bandung,7247317.517203893,0,0.0,59.303962292680644,157.12451206757842,Pantone,0,SMA,0.2561444276600783
25.0,Perempuan,Pegawai swasta,Manokwari,20900064.94116424,0,0.0,49.87368862372728,150.9047358309792,Pantone,0,S1,0.09335894924185698
38.0,Laki-laki,PNS,Pangkalpinang,8577319.714260673,0,0.0,58.47137004655399,163.16993918792514,Moonsilk,0,S2,0.3480954585139856
34.0,Laki-laki,Freelance,Semarang,7079435.486301483,0,0.0,66.16642650184417,158.0715893741637,Shoulder & Head,0,S1,0.07843678201307988
32.0,Laki-laki,Pegawai swasta,Bandung,3863897.693538463,0,0.0,63.62162919776409,162.68419611482858,Shoulder & Head,1,S1,0.2942098434919301
43.0,Laki-laki,Pegawai swasta,Sofifi,7513466.84744575,0,0.0,56.99632873118005,166.35072513414258,Deadbuoy,1,S2,0.3484644280327444
39.0,Laki-laki,Pegawai swasta,Yogyakarta,8192502.406153843,0,0.0,47.619117715165174,155.3624353110154,Moonsilk,0,S1,0.2943630507718492
33.0,Laki-laki,Pegawai swasta,Semarang,7266658.16108736,0,0.0,46.78545878604351,148.6572140581091,Deadbuoy,0,S1,0.2647096924143396
46.0,Laki-laki,PNS,Bengkulu,14368623.348277515,0,0.0,43.905851731372096,159.08599406946846,Deadbuoy,0,S1,0.4219676172235256
43.0,Laki-laki,Pegawai swasta,Palu,7212687.240948385,0,0.0,54.356659479065456,157.8493589130476,Merpati,1,SMA,0.3720291606058369
45.0,Laki-laki,Freelance,Jambi,10239203.876028933,0,0.0,56.0783131445755,159.83916794898246,Shoulder & Head,1,SMA,0.2741508031094371
21.0,Laki-laki,Pegawai swasta,Gorontalo,12648257.870504502,0,0.0,68.59750128418072,165.58526708850732,Pantone,1,S1,0.24919192831907655
38.0,Laki-laki,PNS,Jambi,7328300.246680833,0,0.0,47.62524999772121,158.69498694406954,Merpati,1,SMA,0.3919081888028693
40.0,Perempuan,Freelance,Samarinda,8659304.15029044,0,1.0,58.05266609002255,156.08725880128037,Merpati,0,SMP,0.3270345302469392
49.0,Laki-laki,PNS,Palu,9718345.768006068,0,0.0,61.90124723686942,160.23462692655062,Pantone,0,S1,0.4361793215605824
30.0,Laki-laki,PNS,Palangkaraya,17007142.349382013,0,0.0,54.1200527599291,146.26319639743298,Moonsilk,1,S1,0.4429827163830552
28.0,Perempuan,Pegawai swasta,Medan,23611121.541251075,0,0.0,52.244818683025535,158.3228368098473,Shoulder & Head,1,S1,0.28718823182745684
44.0,Laki-laki,Pegawai swasta,Banda Aceh,20430795.73357796,0,0.0,42.05053349979644,158.60226367736377,Deadbuoy,1,S1,0.3680068406073109
44.0,Perempuan,Freelance,Jayapura,13930728.134777682,0,0.0,64.55628360723304,167.53261691882724,Pantone,1,S1,0.21505613747719365
39.0,Laki-laki,PNS,Kupang,6330939.7932902975,0,0.0,52.121130451158656,163.94669908782993,Shoulder & Head,0,S3,0.4523275818376729
36.0,Laki-laki,Pegawai swasta,Medan,9383605.928429924,0,0.0,54.66032913323993,159.70655085582638,Moonsilk,1,SMP,0.33012081467066146
52.0,Laki-laki,Pegawai swasta,Pontianak,9609056.132574072,0,0.0,67.07149259249333,160.80651473943942,Shoulder & Head,0,S1,0.3501087942751332
33.0,Laki-laki,PNS,Surabaya,3916667.218093,0,0.0,50.83026081881936,150.9400617703298,Deadbuoy,1,S1,0.4924394051910624
42.0,Laki-laki,Pegawai swasta,Banjarmasin,16806248.023702037,0,1.0,51.39146680937381,162.9294809567914,Pantone,0,SMP,0.6827843654112435
28.0,Perempuan,Freelance,Jakarta,11368082.34991695,0,0.0,54.22922961515982,156.24720442573226,Shoulder & Head,0,S1,0.02255117966125341
37.0,Laki-laki,PNS,Palembang,6102424.077915727,0,0.0,51.54956666856785,152.27246896442136,Merpati,1,SMA,0.349074767840832
29.0,Laki-laki,Freelance,Palembang,3487065.6868550493,0,0.0,57.823140286301815,161.29187569089433,Merpati,0,S1,0.1699946698855168
47.0,Laki-laki,Pegawai swasta,Tanjung Pinang,5434891.808577325,0,0.0,45.935086260724106,155.5467079798954,Merpati,0,S1,0.37117468500347545
39.0,Perempuan,Freelance,Semarang,10729775.835256163,0,0.0,54.814239273217055,158.2920725006359,Moonsilk,1,SD,0.15249630644846854
40.0,Perempuan,PNS,Palembang,7093142.762603117,0,0.0,64.2977948077436,161.08715340139852,Moonsilk,0,S1,0.1957574486620064
29.0,Laki-laki,PNS,Palembang,9850963.093928948,0,0.0,63.673231096051886,160.32157090112727,Moonsilk,1,SMA,0.5257553742965562
32.0,Perempuan,Pegawai swasta,Makassar,7336323.493653893,0,0.0,72.03909961387855,172.61115549602118,Moonsilk,1,SMA,0.2181256305321348
33.0,Laki-laki,PNS,Manado,6264523.898803082,0,1.0,70.60648740289194,165.162613892494,Merpati,1,SD,0.7741737935705821
37.0,Perempuan,PNS,Manado,5255476.287027353,0,0.0,63.69577138176094,160.01263757560343,Merpati,0,SMA,0.2680815044969716
46.0,Laki-laki,Pegawai swasta,Gorontalo,9970092.607259577,0,0.0,74.40052611888366,173.2291118452671,Pantone,1,S2,0.3412080095681442
53.0,Laki-laki,Pegawai swasta,Kendari,6287168.7010387685,0,0.0,57.692509779071976,162.71866628061062,Shoulder & Head,0,S1,0.3737854571860825
36.0,Laki-laki,,Pangkalpinang,13753470.494620765,0,0.0,57.89570860764613,163.7585707120871,Shoulder & Head,1,SMA,0.3649376187256384
36.0,Laki-laki,Pegawai swasta,Yogyakarta,7869084.934420417,0,0.0,45.5484253017002,153.78152983896337,Deadbuoy,0,S1,0.28485436705141914
29.0,Laki-laki,PNS,Bandung,7264599.102806062,0,0.0,65.81425692061981,161.65378601672143,Pantone,1,S1,0.38981425469719344
